sofifa_id,name,player_positions
241036,George Marsh,"CDM, RB"
241392,Erdon Daci,"LM, ST"
241507,Jack Tucker,CB
242980,Meritan Shabani,"CAM, ST, RW"
243710,Garissone Innocent,GK
243920,Scott Kyei,"ST, RW, LW"
244891,Mateusz Zyro,CB
245041,Zhu Chenjie,CB
245440,Jorge Martin Aruga Torales,LB
245635,Daniel Sandoval Fernandez,"LM, RM"
245758,Cleilton Monteiro da Costa,"LM, ST"
246858,Nicholas Mickelson,"LB, RB"
247140,Josh Benson,"CDM, CM"
247187,Jose Francisco dos Santos Junior,ST
251493,Abdallah Ali Mohamed,RB
251572,Charles Boli,"LM, RM"
251679,Ramiro Balbuena,CAM
251912,Zinedine Ould Khaled,"CDM, CM"
251956,Ahmad Toure Ngouyamsa Nounchil,"LB, RB"
252593,Patrick Vroegh,"CM, CDM"
252936,Alexis Laurent Patrice Roge Flips,"RM, LM"
253117,Juan Fernandez Santiago,"LM, LW"
253372,Nathangelo Alexandro Markelo,"RB, CDM"
254793,Rein Smit,ST
255258,Oscar Clemente Mues,"CAM, CM, LM"
257361,Iago Lopez Carracedo,RB
258486,Erdogan Kaya,CB
226561,Jack McMillan,"LB, LWB, RB"
227951,Jamie McCart,CB
231663,Josh Barrett,LM
233375,Darragh John Leahy,LB
233740,Daniel Nussbaumer,"ST, RM, LM"
233835,Patryk Szysz,ST
235823,Gracjan Jaroch,ST
236388,Jordon Garrick,RM
236675,Killian Jakob,"LB, LM"
236710,Tristan Nydam,CM
236906,Carlos Alberto Villanueva Fuentes,CAM
237341,Sam Stubbs,CB
237386,Kiernan Dewsbury-Hall,"CM, CDM"
238491,Aramide Oteh,ST
239099,Ron Schallenberg,CM
240605,Archie Collins,"CM, CDM"
240675,Nkosingiphile Ngcobo,"LW, LM, CAM"
240807,Oli Shaw,ST
241428,Harvey Knibbs,ST
242346,Diego Eugenio Becker,"LM, RM"
243036,Jaime Sierra Mateos,"CM, CAM"
243132,Ruben Droehnle,"CB, LB"
243172,Lubomir Tupta,ST
243312,Pablo Martinez Andres,"CM, CAM"
243620,Adam Hellborg,"CDM, CM"
243785,Tate Russell,RB
243963,Kyle Magennis,"CM, RM, LM"
244448,Juan Jose Sanchez Purata,CB
245212,Roberts Uldrikis,ST
245419,Joan Monterde Raygal,"CAM, RM"
246415,Noah Fadiga,RB
247268,S. Higashi,CF
251009,Miguel Angel Gomez Lopez,ST
251230,Julian Peter Golles,"RWB, RB"
251360,Mateusz Spychala,RB
252599,Sam Sanna,"CDM, CM"
252825,Alessandro Fiordaliso,"RB, LB"
252876,Kleandro Lleshi,"CDM, CB, CM"
254173,Richard Alexander Mina Caicedo,"CB, RB"
255452,Cristhian David Riveros Silvero,GK
255485,Juan Daniel Sandy Lazcano,GK
255516,Guy Carel Mbenza Mbenza Kamboleke,ST
256050,Elcio Martin Correa Rodriguez,GK
256218,Iba May,CDM
256292,Jan Schoppner,CM
256398,Parfait Bizoza,"CDM, CM"
257118,Ilan Kebbal,"CAM, RW"
257121,Theo Ndicka Matam,LB
257307,Nick Batzner,"CAM, CM"
257332,Marvin Lee Rittmuller,RB
257498,Darly N'Landu,"LW, RW"
257564,Jesus Manuel Carrillo Martinez,"CAM, LM, RM"
257904,Omar Jaiteh,CB
258652,Ruben Pulido Penas,CB
222853,Yongyong Hou,"RM, CM"
228667,Erlend Segberg,"CDM, CM"
231320,Jose Maria Amo Torres,CB
232110,Thomas Glover,GK
232203,Anton-Leander Donkor,"LM, RM, ST"
233045,Ike Ugbo,ST
233435,Manuel Maranda,CB
235064,Calum MacDonald,"LB, LWB"
235195,Titas Krapikas,GK
235520,Rafael Sebastian Mujica Garcia,"ST, RM, LM"
236783,Kasper Lunding Jakobsen,RW
237470,Dan Casey,CB
237694,Lamine Kaba Sherif,"CDM, CM"
237698,Callum Gribbin,CAM
238085,Hikmet Ciftci,"CM, CDM"
238286,Alexander Jallow,RB
238843,Tom Lebeau,"CAM, CDM"
239502,William Ludovic Brandon Bianda,CB
239597,Denzel Jubitana,"CM, CAM, CDM"
240086,Michael John Lema,"LM, RM"
240653,Alasana Manneh,CDM
240856,Bilal Bayazit,GK
240874,Rodi David Ferreira,RB
241118,Luca Coccolo,LB
241128,Josua Antonio Mejias Garcia,CB
242527,Stephan Kofi Ambrosius,CB
242611,Kristofer Ingi Kristinsson,ST
242634,Isaac Twum,"CM, CDM"
243981,Arbenit Xhemajli,CB
244010,Jose Miguel Castaneda Macho,"CM, CDM"
244034,David Kopacz,"CAM, RM"
244647,Jesus Rodriguez Ortuno,"LW, CAM"
245076,Luka Racic,CB
245562,Roberto Carlos Dominguez Fuentes,CB
246940,Philimon Tawiah,LB
247089,Julio Alonso Sosa,"LB, RB"
251289,Thomas Leon Keller,"CB, CDM"
251352,Jacob Shaffelburg,"LM, LW"
251891,Lucas Soares de Almeida,RB
252559,Volkan Egri,"LM, RM"
252598,Sergio Lozano Lluch,"CM, CDM"
253295,Joaquin Gabriel Trasante Hernandez,CM
253553,Moises Aldair Velasquez Gamboa,RW
253821,Pedro Luis Alvarez Benavides,CDM
253954,Mohamed Amissi,LM
254346,Luis Alejandro Ortiz Franco,"CAM, LM"
254659,Mehdi Zerkane,CF
255211,Stefan Ivov Velkov,CB
255308,Renzo Damian Bacchia Rodriguez,GK
255362,Adrian Horst Gilberto Goransch Garcia,LB
255524,Danny Agostinho Henriques,CB
255536,Niklas Geyrhofer,CB
255703,Luke Le Roux,"CDM, CM"
255835,Lars Olden Larsen,"RM, CM"
257159,Luis Miguel Castelo Santos,"RM, LM"
257484,Thijs Oosting,"CAM, CM"
257622,Lefteris Lyratzis,"RB, RM"
257723,Grigore Ioan Turda,CB
258323,Felipe Galvis Domenech,GK
258807,Alejandro Escardo Llamas,CAM
219774,Francisco Sebastian Moyano Jimenez,"RM, LM"
223963,Cameron Humphreys-Grant,CB
226563,Reece Grego-Cox,"RM, ST"
226579,Alejandro Zendejas Saavedra,LM
227855,Besard Sabovic,"CM, CAM"
227895,Kristopher Twardek,"RM, ST"
228106,Paudie O'Connor,CB
228783,Ali Alawjami,CB
229169,Moussa Diallo,"RB, LM"
229176,Gorkem Saglam,"CAM, LW"
232053,Trent Buhagiar,"RW, CAM"
232520,Diallang Jaiyesimi,"CAM, LM, ST"
233851,Jack Taylor,CM
234242,Corey O'Keeffe,"RWB, LWB"
234294,Lucas Lingman,"CM, CAM"
234902,Kwadwo Duah,"ST, LW, RW"
236869,Yigithan Guveli,CB
236940,Dario Poveda Romera,ST
237422,Yulian Andres Gomez Mosquera,LB
237601,Ulrich Bapoh,"CAM, LW, ST"
237732,Odysseus Velanas,"CAM, LW, CM"
238781,Maurice Hehne,"CB, CDM"
239175,Julius Eskesen,"CM, RM"
239741,Julio Cesar Villalba Gaona,ST
242040,Olaus Jair Skarsem,CM
242090,Ola Selvaag Solbakken,"RW, LW"
242446,Marco Wolff,GK
242512,Adrian Gryszkiewicz,LB
242545,Marco Hausjell,"LM, ST, RM"
242826,Lee Jae Ik,CB
243180,Y. Goke,"CM, CAM, LM"
243235,Olivier Mbaissidara Mbaizo,RB
243476,Matias Nahuel Borgogno,GK
243502,Jakub Bursztyn,GK
244023,Heinz Morschel,"CAM, CM, CF"
245717,Lucas Rodrigues da Silva,ST
246114,Santiago Brinone,"CM, CDM"
246183,Tomas Wiesner,"RB, RM"
246257,Amar Catic,RW
251596,Amadou Sagna,"RW, LW"
251877,Vasile Nicolae Constantin,LW
252087,Yacouba Diori Hamani Magagi,CB
252316,Hjalmar Ekdal,CB
252471,Abbas Ibrahim,"CDM, CM"
252864,Sergio Bermejo Lillo,"CAM, RM, LM"
253313,Ignacio Agustin Pereira Gonzalez,"LW, RW, CAM"
255088,Javier Ivan Cazal Baez,RM
256249,Joaquin Zeballos Machado,ST
256955,Ruben Filipe de Sousa Goncalves,"CM, CAM"
257432,Nico Kla,"CB, LB"
257623,Damjan Danicic,LB
257635,Mario Ricardo Silva Velho,GK
258746,Malcom Braida,RW
258811,Diego Moreno Escobar,LB
213678,Kieran O'Hara,GK
215425,Filip Sachpekidis,"CF, ST"
219701,Jakub Wrabel,GK
220584,Viljar Rosholt Myhra,GK
221346,Martin Samuelsen,"ST, RM, CAM"
223305,Przemyslaw Mystkowski,"LM, CAM"
223988,Lewis Ward,GK
224307,Tennai Watson,"RB, RWB"
224793,Brice Wembangomo,RB
225189,Simone Bastoni,LB
225383,Harry Charsley,"CM, CAM"
227837,Henrik Castegren,"CB, RB"
228456,Juan Manuel Perez Ruiz,GK
228771,Juan Alberto Mosquera Alvarez,CDM
229922,Osama Al Khalaf,"RB, CDM"
230839,Zak Jules,"CB, LB"
231101,Marco Weymans,"LWB, LB"
231284,Ryan Delaney,CB
231582,Nicholas D'Agostino,ST
232085,Mathias Bringaker,"ST, RM"
233831,John Michael Salas Torres,"RB, LB"
234050,Serigne Mor Mbaye,GK
235143,Miles Welch-Hayes,"RB, CB, RWB"
235690,Alfredo Bifulco,"CF, CAM, LW"
236649,Yanick van Osch,GK
237497,Diego Armando Barbosa Zaragoza,RB
238341,Alan Dzabana,"ST, LM"
238587,Ahmed Ildz,"CDM, CM, CAM"
238611,Hasan Bilal,"LM, RM"
238725,Kevin N'goyi Tshiembe,CB
238726,Gustav Olsted Marcussen,LW
239634,Lars Bunning,"CB, LB"
240331,Panutche Amadu Pereira Camara,CM
240791,Marcos Lavin Rodriguez,GK
240901,Idrisa Sidi Sambu,"RM, CAM, LM"
241208,T. Yasui,"CDM, CM"
241214,M. Okazaki,"RB, CB"
241658,Oliver Sarkic,RW
242085,Matthew Virtue-Thick,"CM, CDM"
242482,Emanuel Coronel,RB
243177,Lukas Malicsek,"CB, LB"
244154,Sebastian Arpad Mailat,"LW, RW"
244589,Vato Arveladze,"CAM, ST"
244639,Jonathan Suarez Cortes,RM
244835,Antonio De Jesus Lopez Amenabar,"LM, LB"
245393,Vangelis Theocharis,"RB, CB, RM"
245513,Konstantinos Balogiannis,"CM, CAM"
245544,Tomas Ivan Rojas Gomez,"RM, CDM"
246847,Mark Sykes,"CM, RW"
247391,Andre Bava Shinyashiki,"LM, ST, CAM"
251760,Matej Rodin,CB
252188,Emanuel Fernando Maciel,"CM, CDM"
252291,Pedro Augusto Borges da Costa,"CM, CDM"
254754,Fernando Benitez Aguirre,LM
254952,Isidro Miguel Pitta Saldivar,ST
255097,Jesus Luis Castillo Saa,CB
255389,Benny Diaz Jauregui,GK
255393,Mario Rodriguez Ruiz,"LM, RM"
255763,Gonzalo Adrian Casazza,"CM, CDM"
255947,Nico Gorzel,"CDM, CM, CB"
255953,Ander Iruarrizaga Diez,GK
256281,Kilian Fischer,"LB, CDM"
257375,Esteve Pena Albons,GK
257528,Manuel Molina Rodriguez,RM
257823,Yasin Cakaloglu,RM
257871,Sergio Carrasco Gonzalez,CM
257995,Abdul Wahab Ibrahim,LB
220074,Runar Espejord,ST
221538,William Nightingale,CB
222431,Jacob Storevik,GK
222822,Scott Burgess,CM
223810,George Maris,"CM, LM"
224418,Samuel Kari Frijonsson,"CM, CDM, CAM"
224426,Nicolas Sandro Burgy,CB
224887,Dominic Telford,ST
225279,Conor McGrandles,"CM, RWB"
225432,Daniele Sommariva,GK
225910,Mario Federico Lopez Quintana,CB
227050,Tim Erlandsson,GK
227288,Jordan Michael Flores,"CAM, CDM, LM"
228355,Kalle Joelsson,GK
228356,Jordan Maguire-Drew,RM
229135,Mike Hauptmeijer,GK
229195,Lorenzo Callegari,"CDM, CM"
229981,Rafal Makowski,"CAM, CM, CDM"
230897,Brandon Hanlan,ST
232490,R. Ito,"CF, CAM"
232521,Lucas Gabriel Merolla,CB
232559,Shuaibu Lalle Ibrahim,ST
232668,Liam Craig Gordon,CB
233212,Andreas Skovgaard,CB
233552,Kim Jung Hwan,RM
234162,Benedikt Kirsch,CM
234639,Sondre Solholm Johansen,CB
235157,Christoph Daferner,ST
237782,H. Shoji,CB
238037,Nicolas Bazzana,CB
238792,Leon Jensen,"CM, CDM, RM"
239216,Alfredo Pussetto,"ST, LW, RW"
239258,Emmanuel Justine Rabby Banda,"CAM, CM"
241217,G. Hatano,GK
241334,Liu Yiming,CB
244496,Stefan Peric,CB
244772,Kevin Andres Velasco Bonilla,LM
245400,Kim Ji Hyun,"ST, RW"
246759,Runar Ullaland Hove,CB
247017,Happy Mashiane,"LB, LM"
247031,Donovan Pines,CB
248054,Iulian Laurentiu Popescu,GK
250745,Bruno Miguel Araujo Morais,CB
250833,Ayrton Mboko,RB
251535,Alexis Guendouz,GK
252266,Lukas Gabbichler,"RM, LM"
252318,Raffael Behounek,"CB, CDM"
252801,Andres Guillermo Gudino Portillo,GK
253058,Matheus dos Santos Clemente,"CM, LM"
253134,Alberto Rubio Serna,"CAM, CM"
254618,Facundo Silvera Paz,LB
254809,Kristoffer Tonnessen,"LB, LWB"
255109,David Tijanic,"CAM, CM"
255310,Leonard Owusu,"CM, CDM"
255540,Jonas Arweiler,ST
255590,Tatsuki Seko,CDM
256527,Ousmane Ndong,"CB, CDM"
258199,Borna Petrovic,ST
258272,Denis Granecny,LB
258365,Pedro Miguel Dinis Ferreira,"CDM, CM"
258464,Luka Lochoshvili,"CB, LB"
258598,Mohamed Naoufel Khacef,LB
206170,Jordan Turnbull,"CB, CDM"
210852,Panagiotis Deligiannidis,"RB, LB"
212255,Sixten Mohlin,GK
221141,Amadou Bakayoko,ST
221167,Cameron Dummigan,"RB, RM"
222864,Jack Rose,GK
223488,Morten Stra,GK
227869,William Kurtovic,"CM, CDM"
228392,Jorgen Hatlehol,RB
229504,Frederik Lauenborg,CM
230919,Alexander Iacovitti,"LB, CB"
233560,Lim Min Hyuk,"CAM, CM"
234831,Nico Rieble,"CB, LB"
235140,Jacob Buus,RB
235787,Andre Antonio Rosario Teles,CDM
235820,Paul Gartler,GK
236487,Davis Keillor-Dunn,LM
236626,Johnny Koutroumbis,"RB, LB"
237838,Lewis Banks,"LB, RB"
239559,Jeffrey de Lange,GK
239742,Jonathan Klinsmann,GK
240886,Rollin Menayese,CB
242648,Alexander Roldan,"RM, RB"
243052,Henrik Lofkvist,CB
243842,Nicky Cadden,LM
244192,Thomas Poppler-Isherwood,CB
244486,Mustafa Eskihellac,LM
247067,Mohammed Saeed Bu Sanda Ahmed Theyab Al Falahi,GK
247170,Iago Indias Fernandez,"CB, CDM"
247286,Santeri Hostikka,"LM, RM"
247872,Rasmus Ilmari Karjalainen,"ST, RM"
250759,Elsamed Ramaj,"LM, CAM, ST"
251364,Tomas Huk,CB
252024,Dagou Willie Anderson Britto,"RB, RWB"
252077,Bryan Alceus,CDM
253249,Jose Ignacio Florentin Bobadilla,ST
253694,Charalambos Makridis,"CAM, ST"
254216,Hideyoshi Enrique Arakaki Chinen,"RM, RW"
254284,Daniel Krezic,"LM, LWB"
254348,Gustavo Olguin Mansilla,CB
254441,Rodrigo Ruiz Diaz Molinas,"RM, RW"
254876,S. Yoshida,GK
255108,Luis Alejandro Ramirez Lopez,CM
255163,Moustafa Luete Ava Dongo,CB
255454,Can Coskun,"LM, LWB"
255855,Ryoya Morishita,"RB, LM"
256399,Shaquill Sno,RB
257236,Andre Becker,ST
257957,Marco Rente,CB
258917,Francisco Jose Coelho Teixeira,"CAM, CM, RM"
208813,George Christopher Williams,"ST, LM"
209750,Ian Lawlor,GK
212682,Bryn Morris,CM
213124,Tomislav Gomelt,CM
215494,Joshua Daniels,"LM, RM"
216299,Connor Steven Randall,RB
216705,Ignacio Jauregui,"CM, CDM"
221025,Jaime Sanchez Munoz,"CB, RB"
221525,Sid Nelson,CB
224238,William Boyle,CB
224470,He Chao,"CM, CDM"
224525,Jerrell Sellars,LM
225781,Renny Piers Smith,"CM, CAM, CDM"
227579,Deniz Hummet,ST
228191,Jonathan Aspropotamitis,CB
229433,Adrian Zendejas Rodriguez,GK
231954,Xu Xin,"CDM, CM"
232682,Abdulmajeed Abdullah Al-Swat,"CAM, RM, CM"
233114,Joe Riley,"RB, RWB"
233211,Niklas Klinger,GK
233570,Carmelo Algaranaz Anez,ST
235500,Abdulmalek Al Shammary,LB
236025,Harry Smith,ST
238363,Raphael Obermair,"RM, RB"
238667,Ali Odabas,"CB, LB"
239042,Hussain Al Qahtani,"CM, CDM"
239126,Mohammed Kareem Al Baqawi,RB
239746,Lukas Watkowiak,GK
239975,Brian Martin Pages,"ST, LW"
242560,K. Saka,CB
243807,Craig Sibbald,"CM, CDM"
243882,Johannes Dorfler,RM
243972,Jordi Sanchez Ribas,ST
244834,Edwuin Alexander Pernia Martinez,ST
245008,Manuel Haas,"LWB, LM, LB"
246560,Daniel Iliuta Popa,ST
247216,Y. Higuchi,"RM, CM"
247219,Kwame Kizito,ST
247946,Alin Dobrosavlevici,CB
250962,Andrija Lukovic,"CAM, CM"
251672,Khalid Abdulaziz Al-Khathlan,LB
252171,Mohammed Hilal Khalifa,CM
252189,Jun-Hyeok Choi,"CDM, CM"
254408,Roberto Ronaldo Cespedes Sanchez,LB
254537,Davi Kristjan Olafsson,LB
254753,Richard Ariel Cabrera Aveiro,"CB, RB"
255094,William Gustavo Alvarez Vargas,ST
257144,Patrick Hobsch,ST
257228,Nosa Iyobosa Edokpolor,"LB, LM"
257384,Martin Rea Zuccotti,CB
257993,Marko Malenica,GK
258133,Guillermo Rafael De Amores Ravelo,GK
258178,Mike Johannes Hendrikus Josephus van Beijnen,RB
258386,Derik Gean Severino Lacerda,ST
258599,Robert Ivanov,CB
203458,Arlind Afrim Ajeti,CB
206535,Paul Digby,"CB, CDM, CM"
216106,Miguel Van Damme,GK
218576,Will Aimson,CB
220057,Harry Lennon,CB
220635,Tom Conlon,CM
220779,Matthew Ridenton,"CDM, CM"
223264,Stephen Hendrie,LB
225650,Thomas King,GK
228210,Lachlan Robert Tua Jackson,"CB, LB"
229324,Ashley Baker,"RWB, RB"
229561,Jonathan Fleita,CB
229730,Bartosz Jaroch,RB
235054,Ivan Vujica,LB
236406,Matthias Hamrol,GK
237250,Stefan Cleveland,GK
239504,Josh Gordon,"ST, RM"
240421,Ruben Lopez Huesca,ST
242584,Y. Akiyama,"LB, LM"
246802,Arthur Silva Feitoza,"CM, CDM, CAM"
246911,Fredrik Vangstad Sjolstad,"CDM, CB"
248005,Andrei Ovidiu Pitian,CB
251486,Rui Filipe da Cunha Correia,CM
251610,Manuel Justo Roman,"RM, RW, ST"
253577,Paolo Anthony Mendez Sanchez,CAM
255274,Dostonbek Tursunov,CB
255653,Jacson Mauricio Pita Mina,ST
255992,Eduardo Valentin Rabanal Jaramillo,RB
256276,Robin Bruseke,GK
256902,Victor Lobry,CM
200900,Sean Michael Murray,"CM, CDM, CAM"
202806,Sead Hajrovic,"CB, RB"
204845,Amin Affane,CM
205311,Lee Harry Erwin,ST
207460,Martin Ronning Ovenstad,"CM, CDM"
209002,Sayouba Mande,GK
211435,Sebastian Sosa Sanchez,ST
212612,Valentin Grubeck,"ST, RM, CAM"
213413,Lawrence Vigouroux,GK
213553,Morgan Ferrier,ST
220023,Abdullah Haif Al-Shammari,"CB, LB"
220995,Osarenren Okungbowa,"CDM, CB"
221264,Rayed Al Ghamdi,ST
221270,Gregoire Lefebvre,"CM, CDM"
221737,Yairo Yesid Moreno Berrio,"LB, LM, CAM"
222300,Hao Wang,"CDM, CM"
222685,Daniel Follonier,"CAM, RM, LM"
224526,Jordan Lyden,"CM, CDM"
225654,Julius Duker,"ST, RM"
226006,Colm Horgan,RB
227573,Duckens Moses Nazon,"ST, CAM, LM"
227632,Jeon Min Gwang,CB
230865,Brian Abel Luciatti,"CB, LB"
232256,Han Pengfei,CB
232367,H. Fukushima,GK
232535,Angel Guillermo Benitez,LB
232963,T. Kanamori,"ST, LM"
233279,Park Dong Jin,"ST, CB, RB"
234534,Serge Yao NGuessan,"CM, CDM"
237140,Ludvig Fritzson,"RM, CM"
237624,N. Kawaguchi,"RB, CB"
237802,Christoph Haas,GK
238043,Abdulrahman Al Obud,"RW, LW, ST"
238238,Jan-Marc Schneider,"ST, CM"
247032,Kadir Hodzic,LWB
247078,Felix Werner Wolfgang Drinkuth,"LM, CAM, CM"
250932,Jan Grzesik,RB
251045,Vadim Rata,CDM
251444,Arnold Budimbu,"RM, LM, RB"
254637,Nahom Girmai Netabay,"CM, CAM"
254826,Leonardo Jesus Aponte Matute,"LB, CB"
254926,Charles Ariel Velez Plaza,"CB, CDM"
254927,Ramiro Manuel Quintana Hernandez,"ST, RM, RW"
255672,Manuel Alejandro Fuentes Alvarez,"RM, RB"
256699,Sebastian Ogenna Osigwe,GK
257377,Manuel Viana Martinez,"LM, LB"
257799,Valentin Buhacianu,ST
257802,Octavian Andrei Ursu,LM
201094,Ben Garratt,GK
202977,Lee Jong Sung,"CB, CDM"
203424,Elliott Whitehouse,"CM, CAM"
204762,Tobias Schilk,"CB, RWB, RB"
211618,Dominik Starkl,"ST, LM, RM"
211835,Franco Fluckiger,GK
216235,Sebastien Flochon,"CDM, CM"
223263,Ziggy Gordon,"CB, RB"
225972,Jorge Alexis Henriquez Neira,"CM, CAM"
228932,Gregoire Amiot,CB
230631,Marco Festa,GK
235700,Jordan Green,"RM, ST"
235985,Paulo Fabian Lima Simoes,CB
242291,Kai Brunker,ST
242894,Emil Palsson,"CDM, CM"
246442,N. Fukumori,CB
254451,Ginson Edwin Canga Carabali,ST
254590,Yonaiker Yohan Reyes Jimenez,"CAM, LW"
255428,Luis Fernando Cardenas Montenegro,GK
257147,Ryan Patrick Malone,CB
192316,Gudmund Broks Kongshavn,GK
198109,Chuma Emeka Uche Anene,ST
200744,Ryan Watson,CM
201268,Kristoffer Normann Hansen,"LM, RM"
201864,Simon Edmund Thomas,GK
202312,Cian Bolger,CB
204495,Steffen Lang,"LB, RB"
205267,Jesus Ivan Rodriguez Trujillo,GK
206054,Selim Gunduz,RM
206332,Gearoid Morrissey,"CDM, CM"
206521,Kim Hyun,ST
206659,Jimmy McLaughlin,"CM, RW"
208797,Luke Gambin,"CAM, LM, CM"
209369,Blair Turgott,"LM, RM, ST"
209501,Rafael Gimenes da Silva,CM
209961,Gerrit Wegkamp,"ST, CF"
211228,Matt Palmer,CM
211389,Rodrigo Alborno Ortega,"LB, LM"
213094,Storm Roux,RB
216110,Dawid Kudla,GK
216226,Alex Kenyon,"CDM, CM"
216746,Michal Koj,"LB, CB"
221373,Mohammed Al Saiari,ST
222351,Luo Jing,"LM, RM, ST"
222592,Kim Dong Jin,"LB, CB"
224413,Nicolas Andres Giraldo Urueta,"LB, RB"
224602,Zhang Wei,"LB, LWB"
224615,Zheng Dalun,"RM, LM, RB"
226181,Hamad Sulaiman Al Jayzani,"LB, RB"
226190,Zhe Shi,"LB, CDM"
227754,Kim Seon Woo,"CM, CDM"
228266,Ingvar Jonsson,GK
230830,Ian Gonzalez Nieto,ST
231686,Martin Ramsland,ST
232507,R. Hironaga,GK
232825,Myeong Joon Jae,"LM, RB"
233581,Song Si Woo,"ST, RM"
233772,Lee Dong Su,"CM, CDM, LB"
236241,Guillermo Viscarra Bruckner,GK
241653,Erik Figueroa,CB
248485,Jung Hoon Sung,RM
251032,Nassim Ouammou,"LWB, CM"
253362,Bryan Gabriel Ona Simbana,RW
255138,Vlad Calin Morar,ST
255267,Jorge Ignacio Cuellar Rojas,CB
257414,Pape Ibnou Ba,ST
257423,Armando Escobar Diaz,LB
257646,Jakub Kielb,LB
52679,Joe Murphy,GK
120243,Pier Graziano Gori,GK
144024,David Zibung,GK
150995,Boris Rotenberg,"RB, RWB"
152505,John White,CB
153062,Victor Alberto Figueroa,"LM, CAM"
157407,Brendan Clarke,GK
159578,Clayton Donaldson,ST
162388,K. Chiba,CB
163254,Liam Fontaine,CB
163858,Carl Tremarco,LB
165502,Josh Lillis,GK
165787,Jorge Alberto Ortiz,"CM, CDM"
165880,Yang Sang Min,"CB, LB"
169159,Andreas Lie,GK
169912,Byron Moore,"ST, RWB"
170056,Joel Grant,ST
170072,Theo Robinson,ST
171923,Sam Foley,CM
172680,Stuart Sinclair,CM
172952,Toumani Diagouraga,"CM, CDM"
173836,Lewis Alessandra,"ST, CAM, LM"
175598,Zhao Xuri,"CM, CDM"
176296,Kim Tae Youn,CB
176472,Nelson David Cabrera Baez,"CB, RB"
176592,Markus Palionis,CB
177156,Nicolas Feldhahn,CB
177285,Romain Vincelot,"CDM, CM, CB"
177414,Tom Pope,ST
179860,Reuben James Reid,ST
180352,Ronan Michael Finn,"RWB, CAM"
181477,Nigel Boogaard,CB
182474,Zhang Chong,GK
183233,Piotr Malinowski,"LM, LWB, RM"
183549,Elliot Parish,GK
183784,Milan Gajic,"CM, CDM"
183807,Padraig Amond,ST
183993,Erik Gustav Roger Israelsson,"CM, CAM"
184269,Mark Ellis,CB
184334,Song Jin Hyung,"CM, CAM, CDM"
184491,Joe Widdowson,LB
184549,Adrian Winter,"RM, RB"
184615,Stephen McGinn,"CM, CDM"
185226,Keith Watson,"CB, RB"
186198,Jacob Mellis,"CM, CAM"
186370,Callum Morris,CB
186607,Daniele Ragatzu,"ST, LW, RW"
186751,Bobby Grant,CM
187144,Cho Soo Hyuk,GK
187796,Kristian Dennis,ST
188900,Iain Angus Vigurs,"CM, CDM"
189159,Luke Waterfall,CB
189163,Alexander MacDonald,"CM, RM"
189281,Christopher Clements,CM
189307,Lewis Jack Young,"RB, RWB"
189895,Enric Valles Prat,"CM, CDM"
190559,Pedro Angel Quinonez Rodriguez,"CDM, CM"
190732,Kamil Bilinski,ST
191409,Naif Ahmed Taib Hazazi,ST
191437,Ali Ibrahim Al Mazyadi,GK
192261,Anton Wede,"CM, LM"
192343,Josmar Jesus Zambrano Suarez,"LM, CAM"
192479,Ben Reeves,"CM, CAM, RM"
192585,Eugeniu Cebotaru,"CDM, CM"
192915,Othoniel Arce Jaramillo,ST
192937,Marc Vales Gonzalez,CB
193235,Jonatan Kotzke,"CB, CDM"
193613,James Hanson,ST
193627,Nicholas Clark,ST
193771,Aaron Wildig,"CM, CDM"
193906,Mateusz Bodzioch,CB
194003,Andrzej Niewulis,CB
194429,Izunna Uzochukwu,"CDM, CM"
194678,Ashley Eastham,CB
196919,Helmut Enrique Gutierrez Zapana,CM
197774,Conor McAleny,ST
197883,Paris Cowan-Hall,RM
197896,John Adam Straith,CB
198116,Matjaz Rozman,GK
198373,Scott Robinson,ST
198543,Aaron Greene,"ST, LM"
198590,Gerard Bi Goua Gohou,ST
199021,Keith Ward,"CAM, LM, RM"
199620,Stefan Payne,ST
199801,Felix Burmeister,"CB, CDM"
200134,Robbie Benson,"CM, CDM"
200253,Jonas Lindberg,"ST, LW"
200551,Lee Jae Kwon,"CM, CAM, CDM"
200560,Jeong Ho Jeong,CB
200876,Guillaume Gigliotti,CB
201170,Adrian Rakowski,"CAM, CM, CDM"
201294,Xavier Boniquet Rodriguez,"RM, LM, CAM"
201467,Brian Gartland,CB
201921,Nicky Ajose,ST
201932,Kim Dong Woo,CB
202788,Mateusz Szczepaniak,ST
202793,Alessandro Berardi,GK
202975,Cho Ji Hun,"CM, CDM"
203575,Dawid Abramowicz,LB
204666,Jesus Manuel Meza Moreno,"CM, RM, CAM"
205078,David Alejandro Salazar Zepeda,ST
205443,Soufian Benyamina,ST
207459,Ole Amund Sveen,"ST, CM"
207768,Luis Neri Caballero Chamorro,ST
207789,Chen Zhizhao,"CM, CAM, LW"
208066,Han Yong Su,CB
208095,Mariusz Rybicki,"RM, LM"
208590,Marco Armellino,"CM, CDM"
208944,Nathaniel Knight-Percival,CB
208958,Khalid Mohammed Sharahili,GK
209027,Ahmed Ali Al Kassar,GK
209071,Yassen Hamza,CB
209222,Awadh Khrees,RB
209268,Daniel Rose,"CM, CDM"
209274,Daniel Lucas Rowe,ST
209494,Gabriel Luchinger,"CM, CAM"
209757,Vedran Janjetovic,GK
